filename,aux_file,bitpix,cal_max,cal_min,data_type,datatype,db_name,descrip,dim,dim_info,extents,glmax,glmin,intent_code,intent_name,intent_p1,intent_p2,intent_p3,magic,pixdim,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,regular,scl_inter,scl_slope,session_error,sform_code,sizeof_hdr,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,vox_offset,xyzt_units
ID_ea687366_ID_452c5f1f8c.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 38, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.4947509765625, 0.4947509765625, 5.0, 0.0, 0.0, 0.0, 0.0]",1,126.40887451171875,-126.40887451171875,-2.5,-0.0,1.0,0.0,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_eac5718d_ID_5a2b7690df.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 39, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.48828125, 0.48828125, 5.0, 0.0, 0.0, 0.0, 0.0]",1,125.0,-256.51171875,296.7999267578125,-0.0,1.0,0.0,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_eb093f57_ID_0e2b33b4c9.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 38, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.4947509765625, 0.4947509765625, 5.0, 0.0, 0.0, 0.0, 0.0]",1,126.40887451171875,-126.40887451171875,-2.5,-0.0,1.0,0.0,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_eb39f236_ID_d7edccdb08.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 28, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.4882810115814209, 0.4882810115814209, 5.215000152587891, 0.0, 0.0, 0.0, 0.0]",1,125.0,-119.3846664428711,-67.11302185058594,-0.0,0.9896514415740967,0.1434924155473709,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_eb5a964a_ID_c2f5350a3f.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 34, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.48828125, 0.48828125, 5.0, 0.0, 0.0, 0.0, 0.0]",1,125.0,-302.51171875,55.800048828125,-0.0,1.0,0.0,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_ec8a7bf0_ID_c853ba89ce.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 32, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.51953125, 0.51953125, 5.47314453125, 0.0, 0.0, 0.0, 0.0]",1,133.0,-259.18829345703125,42.56907653808594,-0.0,0.9781476259231567,0.20791170001029968,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_ed6dfff7_ID_f54a5fd2c8.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 32, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.4882810115814209, 0.4882810115814209, 5.392669677734375, 0.0, 0.0, 0.0, 0.0]",1,125.0,-114.94509887695312,-27.43091583251953,-0.0,0.9816271662712097,0.19080916047096252,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_f1a342da_ID_13d6f969d2.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 34, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.466796875, 0.466796875, 5.0, 0.0, 0.0, 0.0, 0.0]",1,108.5,-145.033203125,77.0,-0.0,1.0,0.0,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_f335b6db_ID_d180629430.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 36, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.4882810115814209, 0.4882810115814209, 2.6959991455078125, 0.0, 0.0, 0.0, 0.0]",1,125.0,-115.44507598876953,-52.892757415771484,-0.0,0.9816271662712097,0.19080916047096252,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_f4795940_ID_6317a06429.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 32, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.4882810115814209, 0.4882810115814209, 5.258000373840332, 0.0, 0.0, 0.0, 0.0]",1,125.0,-115.31763458251953,-69.71928405761719,-0.0,0.9876883625984192,0.15643438696861267,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_faa3c13d_ID_c31106b8dc.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 29, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.404296875, 0.404296875, 5.0, 0.0, 0.0, 0.0, 0.0]",1,103.5,-215.095703125,81.9000244140625,-0.0,1.0,0.0,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_fb6d0135_ID_497840f16e.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 28, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.4882810115814209, 0.4882810115814209, 5.392673492431641, 0.0, 0.0, 0.0, 0.0]",1,125.0,-115.44509887695312,-33.11043167114258,-0.0,0.9816271662712097,0.19080916047096252,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
ID_fcbe7eda_ID_5726e1c630.nii.gz,b'',16,0.0,0.0,b'',512,b'',b'',"[3, 512, 512, 32, 1, 1, 1, 1]",0,0,0,0,0,b'',0.0,0.0,0.0,b'n+1',"[-1.0, 0.48828125, 0.48828125, 5.0, 0.0, 0.0, 0.0, 0.0]",1,125.0,-238.51171875,124.0,-0.0,1.0,0.0,b'r',nan,nan,0,0,348,0,0.0,0,0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,2
